date,da_hiking,rt_hiking
2023-01-01,1320.2105562674574,943.2999419373057
2023-01-02,1424.203510658173,1040.73004661606
2023-01-03,1060.4899760187127,1499.9999958627773
2023-01-04,1416.230325775036,1245.630028092793
2023-01-05,632.3022422679409,484.99999911961265
2023-01-06,389.3333333332391,359.9999999985244
2023-01-07,1500.0,1499.9998861574472
2023-01-08,946.547926703016,1065.2316762576052
2023-01-09,1216.1783392674529,1180.3986292696181
2023-01-10,934.4971284846625,1499.9996877986205
2023-01-11,811.150716204381,1395.3505348782949
2023-01-12,981.4362651229256,841.6401047001402
2023-01-13,1500.0,830.0044754512581
2023-01-14,699.9998961780282,1499.9969753242476
2023-01-15,376.0720000035022,228.48727272736988
2023-01-16,340.0000000048788,320.20399998413654
2023-01-17,434.04000234169786,850.0000172239231
2023-01-18,316.892857140608,365.71333334627855
2023-01-19,287.058823529339,348.7500000082091
2023-01-20,578.74999813013,1199.5000209568602
2023-01-21,650.000017476028,999.000148590168
2023-01-22,433.8562501191799,398.39999999324084
2023-01-23,0.0,0.0
2023-01-24,1249.9998361927692,1499.999423836763
2023-01-25,354.99999999904645,372.0000000083512
2023-01-26,396.9333333352064,365.0000000149182
2023-01-27,349.66666666597723,157.49999999910625
2023-01-28,382.78666666748865,332.36000000182673
2023-01-29,960.0000248503554,1099.9999923868631
2023-01-30,500.00000346391823,392.2666666443465
2023-01-31,398.4499999991899,347.5000000049473
2023-02-01,568.3371104627247,1483.750248409457
2023-02-02,798.0007943274595,935.7270380227982
2023-02-03,528.9999696215475,539.500002964681
2023-02-04,1198.9936605138437,1064.516970758595
2023-02-05,520.6261054116695,625.0000113443423
2023-02-06,1499.9816973342035,1441.5898819816223
2023-02-07,725.000565676499,612.516445584744
2023-02-08,566.6665982343267,664.3774953146278
2023-02-09,518.7099517731301,1293.7497067942559
2023-02-10,421.25000275225784,586.8509258510112
2023-02-11,659.9999914480759,1232.6053504328593
2023-02-12,1003.7923025312014,945.7200247939799
2023-02-13,1074.7510142440392,1006.7123337923688
2023-02-14,855.570465352616,794.8143395699084
2023-02-15,793.9344628963153,1063.5490519026396
2023-02-16,1467.6185554619324,1228.1900660479964
2023-02-17,685.523110066682,688.6800245233984
2023-02-18,502.1312499542406,1012.4888076073873
2023-02-19,390.1449999824604,329.510000000294
2023-02-20,1211.1050223661734,774.5300748916801
2023-02-21,588.3949360536026,479.9142889214437
2023-02-22,785.0005694567778,956.9683023047372
2023-02-23,532.6749775245435,533.8719867072193
2023-02-24,550.0001722428253,499.99998099734626
2023-02-25,498.28998307650534,473.3333410148414
2023-02-26,441.9640030386578,408.8999997386767
2023-02-27,450.0000020190949,445.8333325622102
2023-02-28,435.50000247828575,398.40000008986
2023-03-01,602.9692440013256,450.36000199689664
2023-03-02,399.9999999567822,419.9999997131699
2023-03-03,412.8079997505063,458.61700472362014
2023-03-04,700.0004036902684,1115.230488208584
2023-03-05,404.99999996529084,397.133333308836
2023-03-06,473.57331748152853,457.12000357049004
2023-03-07,398.39999997835076,405.13333332735624
2023-03-08,465.4280031146677,386.2400000259957
2023-03-09,397.9999999926305,1142.8800667346331
2023-03-10,393.46500004347985,856.0860229961987
2023-03-11,416.6153803992507,549.9999963489504
2023-03-12,344.57999999958577,389.9999999997134
2023-03-13,414.66666636227893,411.79999995456876
2023-03-14,401.16666672146437,392.6133333310461
2023-03-15,491.7933071152624,1500.0
2023-03-16,418.6250023327833,824.9908062273787
2023-03-17,950.2335133625731,719.9723274137189
2023-03-18,979.7936545806988,1021.9680757953058
2023-03-19,531.5042878512788,422.2450020961928
2023-03-20,467.56091367774036,529.6722797571396
2023-03-21,392.39999981163805,383.1612500599198
2023-03-22,564.0002770977849,588.7499723590493
2023-03-23,793.3545822084175,599.0808074200478
2023-03-24,449.7919930760591,684.6757545105788
2023-03-25,519.8810714514036,1068.2520559766958
2023-03-26,431.38887856640736,495.0000064039175
2023-03-27,553.000276298271,1002.3097344346709
2023-03-28,491.4852630838702,440.0000019169106
2023-03-29,602.6283890874836,1128.2853463560086
2023-03-30,532.648304451057,849.499846380501
2023-03-31,426.86000154870396,1499.999541270984
2023-04-01,497.06780971059754,466.24727655023327
2023-04-02,398.8857142947524,380.3599999955619
2023-04-03,396.696000065275,411.2499999311304
2023-04-04,671.6098789925011,915.4204795950179
2023-04-05,882.4935638411766,777.1109865085606
2023-04-06,397.6749999287993,451.00000444172844
2023-04-07,447.8255602076775,1162.799594075909
2023-04-08,926.2497182691475,525.0220069168146
2023-04-09,387.0766667458815,380.87600000244186
2023-04-10,331.2500000001062,351.8227272724673
2023-04-11,1261.5727503143462,1499.9950414742043
2023-04-12,544.7505112754628,798.008428312971
2023-04-13,386.06499999811814,408.86666616532
2023-04-14,1499.9931789113202,1496.6303341039004
2023-04-15,780.2637758340094,973.4997253755714
2023-04-16,545.3730404569708,1500.0
2023-04-17,449.9999816696145,373.5066666617505
2023-04-18,641.2221255385841,430.00000054074485
2023-04-19,357.3733333351232,363.33333333490236
2023-04-20,389.0000000067735,384.9999998647437
2023-04-21,656.150002684328,912.0011339542588
2023-04-22,699.9980604802839,543.7777500347
2023-04-23,458.99914507659884,400.34555622742835
2023-04-24,777.378093226903,761.3158774207059
2023-04-25,750.5110428787243,1500.0
2023-04-26,417.51525859245623,464.999993120817
2023-04-27,744.9947545919806,449.99999271818274
2023-04-28,397.36000008341,398.47999988260716
2023-04-29,419.9999935497796,428.6666694001121
2023-04-30,492.5009364562309,1132.0011888434585
2023-05-01,358.86272540795187,349.9999999998061
2023-05-02,400.0114285837481,331.8633333332166
2023-05-03,384.0125000337748,318.2499999998148
2023-05-04,950.7371785325763,1032.995910678059
2023-05-05,400.00000113593114,444.99986389773335
2023-05-06,414.70587839971313,406.81817872616705
2023-05-07,483.0770844320265,501.8331769090189
2023-05-08,415.26314866138637,431.115039707709
2023-05-09,408.0714247854064,449.9993896949373
2023-05-10,442.2457674252006,803.646719055718
2023-05-11,427.2933977320344,419.9326661656215
2023-05-12,407.94181788165633,437.4999914223094
2023-05-13,465.3742646754703,1179.9862034616322
2023-05-14,811.7019603099202,423.74999322542135
2023-05-15,389.0999998123074,381.33333398532534
2023-05-16,481.8042253806807,447.80014569744054
2023-05-17,553.3326229383288,840.9969437027654
2023-05-18,451.08385790945374,428.7655823802679
2023-05-19,396.9999999993736,397.6540312751931
2023-05-20,425.712000731837,396.00000198442694
2023-05-21,400.9714302651316,387.59000046681524
2023-05-22,1063.3799828578722,1223.4892004498906
2023-05-23,408.749994941444,1165.8482826680008
2023-05-24,428.14000000249484,383.8116665050661
2023-05-25,1491.0565040243812,1500.0
2023-05-26,482.94729207140006,487.6832932304606
2023-05-27,442.5911143782203,1062.5152999284796
2023-05-28,418.2519910601293,459.99957356446555
2023-05-29,401.51250119163575,392.50000096628577
2023-05-30,464.929989463059,1499.9409283277014
2023-05-31,383.3066666242221,831.2802042640718
2023-06-01,525.3933199513433,377.55555555248793
2023-06-02,1001.2227159382103,957.7752029311802
2023-06-03,704.5998672648741,1093.792967870815
2023-06-04,423.7499879462052,505.99865661913213
2023-06-05,388.2500004608397,380.444446636594
2023-06-06,557.1427844823347,468.71344768947716
2023-06-07,414.77500229474214,1350.0033485256643
2023-06-08,390.2042857595811,799.9971090112638
2023-06-09,468.2856902526039,1499.7726606838671
2023-06-10,599.999908853873,1416.2745237570466
2023-06-11,411.0000002967909,409.9999984013913
2023-06-12,486.4999699398048,550.0001715330937
2023-06-13,627.846077200437,844.4599073971042
2023-06-14,553.3332388215697,976.0134389844263
2023-06-15,398.4090905948834,378.05555677152563
2023-06-16,396.7999998294887,356.59999996755937
2023-06-17,388.8000000211275,369.6666685109062
2023-06-18,388.6000008349581,399.19998944783845
2023-06-19,393.4999936339407,375.07692460508076
2023-06-20,396.2499998020019,498.9813209118199
2023-06-21,443.180003919205,492.4586558273577
2023-06-22,396.7808346104882,404.68003115709314
2023-06-23,368.9090910081705,377.9999998247537
2023-06-24,361.57000001355436,360.0000001422376
2023-06-25,397.63333310384525,373.6977686477008
2023-06-26,419.1428471861025,396.1556433662503
2023-06-27,359.73714287913697,356.15071538745997
2023-06-28,395.42749985791016,399.9992987572091
2023-06-29,455.3346031490744,435.7001473317142
2023-06-30,408.5190857332761,416.3917305023083
2023-07-01,398.66666683755557,359.36887702637387
2023-07-02,360.0000008945789,332.6666667107879
2023-07-03,371.0000020732325,376.75000192266145
2023-07-04,285.0000000004464,283.60000000071636
2023-07-05,359.24900001167214,349.9999999138608
2023-07-06,337.9999999140901,350.0000127811663
2023-07-07,335.6771426639101,396.65713197213654
2023-07-08,377.86200101680834,415.6309267464205
2023-07-09,391.6633283216855,701.3435670937897
2023-07-10,398.13333332171294,405.04340660672165
2023-07-11,362.0400011129942,391.92886043195256
2023-07-12,414.1809524022601,1310.0835251713925
2023-07-13,511.6883360657613,666.3339790196045
2023-07-14,317.2727272750535,303.99999998807556
2023-07-15,438.11000214497835,473.33283057762344
2023-07-16,385.0399959641953,403.566726000645
2023-07-17,388.5450232919456,368.90888999450704
2023-07-18,395.5488852258033,410.410917445506
2023-07-19,374.62500236056337,398.87205458093945
2023-07-20,389.9999894207894,364.8192252720374
2023-07-21,385.0333253554079,380.2398203048275
2023-07-22,398.2531927848217,383.70830828899545
2023-07-23,375.16173424352365,384.5350400253479
2023-07-24,359.8449947521633,369.9999958551865
2023-07-25,358.4578580453269,366.43862710787914
2023-07-26,348.74999976251945,348.13230805680865
2023-07-27,356.80771639128017,330.0000145791042
2023-07-28,375.4399864620335,361.19427091837093
2023-07-29,349.99999997112104,352.55058879958324
2023-07-30,326.29999991777214,265.4999999999898
2023-07-31,299.9499999310386,315.9999999852277
2023-08-01,319.9999990929701,335.2600040473899
2023-08-02,358.3999961700638,420.0008120113548
2023-08-03,382.24282153824095,450.1796212046147
2023-08-04,589.0422509774971,469.99902905518917
2023-08-05,444.77804509960566,406.497872271593
2023-08-06,385.97460860123243,393.38000353447126
2023-08-07,350.35713645051885,360.88285794689045
2023-08-08,349.428565053537,354.0799961001766
2023-08-09,355.0016613614932,399.69216216880005
2023-08-10,386.2114249021991,399.5599426679371
2023-08-11,364.22222577852665,398.4000796157583
2023-08-12,411.3315362575161,391.8923053149128
2023-08-13,362.44445838454044,382.2000756356892
2023-08-14,344.6025010236818,364.5714116035949
2023-08-15,410.6816996967437,432.89110108084196
2023-08-16,432.27169061192046,1059.3998356522852
2023-08-17,369.9744960451327,379.9760829187113
2023-08-18,432.5832768411599,394.0224958522226
2023-08-19,398.04316387622396,404.99960531807983
2023-08-20,351.5999915185352,342.16666649939214
2023-08-21,341.5177783032865,337.51833334570955
2023-08-22,344.32499973853396,338.1900007602602
2023-08-23,373.69817400284154,344.84545556177926
2023-08-24,357.9090849902299,371.64271474576094
2023-08-25,333.93356994345186,381.36748368402414
2023-08-26,336.84615442836423,349.99999982820236
2023-08-27,384.99970109336635,397.6999766382757
2023-08-28,373.79503750736205,375.1800164852704
2023-08-29,355.0000247858277,350.46153862803857
2023-08-30,381.6788736839627,359.9999962684961
2023-08-31,375.9999884161505,392.13337321373825
2023-09-01,340.00000035181256,340.6107691974514
2023-09-02,362.51845647578483,330.337142868692
2023-09-03,403.53833987256536,379.66671267332225
2023-09-04,347.82352942626846,354.9720011470314
2023-09-05,333.6550006481515,341.83999448261784
2023-09-06,339.42222206033625,341.35367514094463
2023-09-07,389.2149858313112,404.9999328416734
2023-09-08,385.02899873468414,713.0208993827619
2023-09-09,408.030962362085,518.1236276279255
2023-09-10,396.8800523618131,389.99909183943004
2023-09-11,378.84498246912153,399.3997981927001
2023-09-12,436.42791133427636,398.96669381193954
2023-09-13,380.1200404848539,384.4998135557328
2023-09-14,362.29500053690924,381.60008862808905
2023-09-15,402.09988881376876,399.7143673121626
2023-09-16,387.7500597178092,419.6000216083971
2023-09-17,397.3063405927446,331.9999990209444
2023-09-18,374.09090210023317,683.3618531544669
2023-09-19,379.7141724682763,1499.3913535515837
2023-09-20,580.0100196070015,1188.3650703925186
2023-09-21,402.1934580631639,504.99757252579474
2023-09-22,409.6181023605726,405.6300875040816
2023-09-23,366.7453331073615,400.0000838721259
2023-09-24,1059.2856654158745,1125.3384198351068
2023-09-25,609.164444358313,695.1629062902593
2023-09-26,410.9699840004429,600.9970256668288
2023-09-27,520.4275541480426,385.00078868787455
2023-09-28,491.20036596148515,1500.0
2023-09-29,334.33200004600917,289.1046153842992
2023-09-30,455.48161913721697,612.4976633869262
2023-10-01,381.5999914496713,373.1110991538647
2023-10-02,576.9981348263885,569.5092213036537
2023-10-03,633.3473744835874,576.6628604521618
2023-10-04,676.6635543078842,962.5494265382254
2023-10-05,1160.029425297089,692.2452395641449
2023-10-06,1220.6798977916492,1500.0
2023-10-07,510.05083073066464,526.9293307278735
2023-10-08,476.95495603630604,684.7441889612192
2023-10-09,1250.555713274975,1019.4109174080776
2023-10-10,823.7429231966491,795.1625221611847
2023-10-11,645.6892374671502,464.99130755766
2023-10-12,519.9728873789111,500.0031603477644
2023-10-13,371.12750278034093,394.7339056273415
2023-10-14,342.6475002296682,390.0000172252568
2023-10-15,712.4390578436999,685.99632305319
2023-10-16,409.3513003132912,422.0001194404578
2023-10-17,902.5288981260534,420.665520571004
2023-10-18,457.24992101517046,398.22497992961695
2023-10-19,332.8462500002794,339.66666671430437
2023-10-20,396.50003238136867,375.49998760676306
2023-10-21,616.9977166643521,679.8544963098938
2023-10-22,407.34941799351077,590.2967524057548
2023-10-23,383.79998861871695,411.2000688509688
2023-10-24,630.0007045692189,576.2005795460288
2023-10-25,380.5649995618566,449.7332753366211
2023-10-26,471.00024529305307,435.0001746234492
2023-10-27,1299.6961811870287,429.71169162024626
2023-10-28,463.9991391177757,457.7998523924239
2023-10-29,405.4297954497372,408.7988704520153
2023-10-30,364.70993579428807,649.4734340051612
2023-10-31,341.88999986876763,356.1428587951796
2023-11-01,388.40003980776714,397.39998361659514
2023-11-02,337.40749999992886,351.9062500615029
2023-11-03,354.83333321455495,380.32544667539145
2023-11-04,389.20008225994195,918.9134250766983
2023-11-05,380.96154068436664,683.6807196185673
2023-11-06,399.6900005350052,396.6999963551296
2023-11-07,1374.9909669279664,575.8570287480364
2023-11-08,365.59999970605907,334.5961538861525
2023-11-09,489.5999464096483,1328.752841777819
2023-11-10,597.7948252933053,1420.3494677739852
2023-11-11,398.17427427206917,423.3334891052492
2023-11-12,876.4434627413528,609.4786261897317
2023-11-13,1269.7326641680904,1454.5983160750877
2023-11-14,1127.0293170320922,1474.6075077145506
2023-11-15,389.3550017138525,371.804999560812
2023-11-16,283.0499999998728,263.32285713876
2023-11-17,386.4999989555457,355.7449997937847
2023-11-18,339.9999999922643,344.7449996855884
2023-11-19,1398.8276218781557,1500.0
2023-11-20,393.9999850961458,344.95600002880263
2023-11-21,382.4655572575396,398.3599782587767
2023-11-22,318.00000000002086,287.500000012158
2023-11-23,549.9999306793318,965.0002497292589
2023-11-24,497.5002282376763,1465.46266173101
2023-11-25,395.7833350125457,393.99999004676977
2023-11-26,334.9999999845213,305.00000000150237
2023-11-27,280.07200000008993,227.3928571433705
2023-11-28,456.7332936191085,345.0888888578166
2023-11-29,379.80000224418666,348.5000004200673
2023-11-30,317.7499999871494,335.4599993922234
2023-12-01,389.66665480579815,395.54997579679315
2023-12-02,1074.4098770250973,824.3734051497506
2023-12-03,405.13760700017116,360.0000014169888
2023-12-04,358.1624854483879,384.5999934835391
2023-12-05,312.79999999221246,306.3936363567527
2023-12-06,270.7333333334769,272.69200000751977
2023-12-07,268.92000000019624,284.0000000039256
2023-12-08,337.3750000008046,375.0000033375487
2023-12-09,395.66674294629706,483.2001127472053
2023-12-10,560.7101454468789,430.9999621553021
2023-12-11,1112.1104171338714,812.4751501796973
2023-12-12,370.81635724175317,446.6632017022337
2023-12-13,383.74480122179045,1090.2998005858315
2023-12-14,528.1595110159742,765.6305808064103
2023-12-15,405.0000001879689,571.9486262933157
2023-12-16,352.18818181782353,1200.6883686042802
2023-12-17,901.5094130580151,675.2411053906715
2023-12-18,1230.4798640404324,1187.0597146526743
2023-12-19,1344.314708100479,494.2857201109855
2023-12-20,445.5000043919571,616.6666895264609
2023-12-21,999.9899942829177,1291.9746026790067
2023-12-22,853.962201369188,862.4949505318816
2023-12-23,1416.6590691190909,1250.0015110452139
2023-12-24,413.2369226806212,348.58807692031667
2023-12-25,926.0013644286724,574.9999327552187
2023-12-26,715.4318731774406,831.5316305087557
2023-12-27,780.0598063607148,1011.9509665763851
2023-12-28,629.7653216209029,937.5197825143132
2023-12-29,793.6588401665601,792.286473016532
2023-12-30,289.63882352936616,334.5314285778419
2023-12-31,641.7664183088626,480.2030449680485
2024-01-01,349.9999996780854,312.2000000186925
2024-01-02,303.37000000032424,313.99999998891354
2024-01-03,380.3599998854541,390.2285760258953
2024-01-04,367.2860000790423,377.14856580097774
2024-01-05,348.099999690087,344.29571724499493
2024-01-06,469.50016572738036,395.5128416877493
2024-01-07,1053.984716823365,840.531733277753
2024-01-08,373.9999922072841,358.33332293659976
2024-01-09,510.4115516880377,411.0250075025215
2024-01-10,352.2399996217599,398.19998428700194
2024-01-11,393.25005818762014,362.2499961984327
2024-01-12,570.2180034073306,423.99656973386016
2024-01-13,336.6666667164916,355.000001421114
2024-01-14,496.66333296623407,421.85338315686533
2024-01-15,479.74883452332494,523.6126208342178
2024-01-16,776.0093477571073,1331.759216733376
2024-01-17,770.9604209359782,1191.1451096119974
2024-01-18,998.9931476553058,909.9547744281101
2024-01-19,800.7839294232152,814.4010829942714
2024-01-20,398.39999417748686,1260.0359037092774
2024-01-21,364.49999986959153,345.95333306828326
2024-01-22,611.0847465416049,1475.1597832761809
2024-01-23,389.99998770102275,351.8066680630483
2024-01-24,892.8098531546244,1051.2837675808082
2024-01-25,396.7233443864924,363.9466681309227
2024-01-26,745.6120588151307,445.5041936368794
2024-01-27,383.62507257990603,337.3873682596672
2024-01-28,625.7499660099174,1475.9404994876309
2024-01-29,367.87498550063947,1230.7988193470455
2024-01-30,449.75920203895714,412.6964634586193
2024-01-31,437.735880826866,471.5566357974492
2024-02-01,846.4092880302557,852.9706079239527
2024-02-02,495.44477701123424,539.4182702898381
2024-02-03,523.5191017110662,476.6029597070275
2024-02-04,430.7523888335377,585.0704268295896
2024-02-05,384.9528964449888,956.1875225105382
2024-02-06,417.9755442370866,419.60822873994533
2024-02-07,409.7886136886384,428.79993609866676
2024-02-08,365.7400032409513,363.33333467132917
2024-02-09,314.662222221701,326.61538463146746
2024-02-10,330.79999999906204,396.66666627093895
2024-02-11,414.8600215757577,1287.5030738522817
2024-02-12,345.8149998582028,336.5000000102517
2024-02-13,440.4401024353825,553.0003862571186
2024-02-14,349.6400000528827,353.30999992848143
2024-02-15,364.75000093560675,793.6261590739867
2024-02-16,330.0000000006326,308.68000000073954
2024-02-17,497.99999846954915,324.83333333931887
2024-02-18,1466.6663338583044,416.0751156788284
2024-02-19,595.6985748525091,1058.512650695396
2024-02-20,396.50000143945556,770.9471887430683
2024-02-21,808.7495736735849,524.3574960324156
2024-02-22,924.5418736587669,1500.0
2024-02-23,1091.8734433778288,1082.187884129693
2024-02-24,824.5350124146987,514.6433074520205
2024-02-25,537.5085329709628,426.5007442099461
2024-02-26,371.87999186299396,376.54504542143525
2024-02-27,398.40399794840914,732.1722683647661
2024-02-28,455.570774543914,394.6586483404702
2024-02-29,514.2935152039076,466.40584640670284
2024-03-01,385.0000013208862,324.1924991026013
2024-03-02,334.6912500156549,381.91039061068716
2024-03-03,804.039677014546,536.8672249778907
2024-03-04,980.1744788142728,952.6985877341997
2024-03-05,745.0338282448074,573.6802249547678
2024-03-06,843.0459391374789,882.8071420793476
2024-03-07,355.3822222178427,357.3424998755562
2024-03-08,508.53816904401083,532.3245182218238
2024-03-09,448.6374549422693,424.0598936750511
2024-03-10,347.50933317351644,353.3275010704305
2024-03-11,372.5473331459428,356.3915379565851
2024-03-12,411.80589771537313,1036.4913149949784
2024-03-13,646.2588098483747,731.0488469672732
2024-03-14,392.24668679227943,1095.8903823396076
2024-03-15,347.15999802839735,364.7599857332841
2024-03-16,380.1429092994494,352.3639930639264
2024-03-17,398.83499017514055,548.8328852393903
2024-03-18,307.0266666666838,325.6666666530283
2024-03-19,398.5066668407022,1428.3928656421008
2024-03-20,507.14114434705186,515.0663731158968
2024-03-21,363.1200019034909,320.1799968648013
2024-03-22,425.7693377543562,138.4368176620864
2024-03-23,389.85665633662177,359.0283152618637
2024-03-24,462.7769469408891,380.7346968430379
2024-03-25,387.56133384363466,381.51882984505676
2024-03-26,367.7399937764343,352.0000227483623
2024-03-27,320.00000000552006,380.0000564125951
2024-03-28,333.0000000017308,318.6122226444195
2024-03-29,380.0000180053735,400.54976369485223
2024-03-30,329.00000224726256,368.072928743298
2024-03-31,371.3329701778603,379.9793669491328
2024-04-01,356.99833283240514,359.64625464278396
2024-04-02,379.8514804619289,406.4882017097152
2024-04-03,403.1385720770252,546.386892953529
2024-04-04,342.4999581803339,350.625015422082
2024-04-05,374.68967072564436,904.7285454448233
2024-04-06,371.7515774929045,1201.6036854405097
2024-04-07,443.40732599261094,1449.706984543198
2024-04-08,378.9999630821775,386.92984437558766
2024-04-09,362.0000448176418,383.3329231120425
2024-04-10,438.4944492262467,389.96473922509614
2024-04-11,389.4417825674145,370.5143622060832
2024-04-12,442.2554853484926,391.0765806709579
2024-04-13,349.83000106249335,305.98000297740555
2024-04-14,346.5397587140242,405.148171362262
2024-04-15,343.5350112880314,355.2225328117851
2024-04-16,640.8653676241275,360.4207617191696
2024-04-17,1198.183548660043,1022.8014076365832
2024-04-18,368.5170141475743,376.07506405290826
2024-04-19,357.85005189137246,404.02663580585204
2024-04-20,415.55868843714086,642.9409795922147
2024-04-21,349.59969520485515,644.2360505979642
2024-04-22,382.6667238722259,333.16666655222457
2024-04-23,434.5063739039721,389.2020584818469
2024-04-24,373.79926312293696,381.20150137111193
2024-04-25,439.3010492861727,1451.3332241325038
