date,da_hiking,rt_hiking
2024-04-26,513.5874695530193,398.7773119502417
2024-04-27,387.62057105350334,410.1135354925132
2024-04-28,391.6681619552545,382.4743195130919
2024-04-29,389.28184630367684,1472.657148167881
2024-04-30,660.481092413012,1488.933232293938
2024-05-01,415.7126565481167,443.7769803229228
2024-05-02,355.67074604443997,358.7999968027823
2024-05-03,373.71433290676924,168.5597761945843
2024-05-04,369.7147658944148,1372.8312192547064
2024-05-05,396.42460098188496,380.00626950217645
2024-05-06,477.0580056566283,375.7143074408428
2024-05-07,413.6039204270304,1379.2872919589631
2024-05-08,420.0026259038222,388.08484304447524
2024-05-09,366.8970012631108,389.4495355334513
2024-05-10,343.1800000101803,389.9999802484575
2024-05-11,391.5000024322495,1426.9059540067378
2024-05-12,510.91772229813887,568.3551986669443
2024-05-13,703.693545103378,1499.9866174784363
2024-05-14,354.75399977903606,397.89999991356376
2024-05-15,887.4223228843912,906.9640129463447
2024-05-16,655.6273590055289,454.6461757418109
2024-05-17,973.6208379236298,1387.9389891659714
2024-05-18,379.9833019779199,1306.4884482174807
2024-05-19,1488.0459961097245,669.6798802206581
2024-05-20,1070.8508351077428,374.7728540791784
2024-05-21,1500.0,1499.8823730693748
2024-05-22,390.0012227378679,1495.8320218360666
2024-05-23,510.70131560066477,1499.8164023356921
2024-05-24,363.16666750848435,349.7777700551262
2024-05-25,765.5404888649173,1241.6275499038243
2024-05-26,619.6755573708563,971.1424306214466
2024-05-27,1177.7961212185494,868.8069931459872
2024-05-28,482.72160234476917,501.69830657925195
2024-05-29,397.99987554147276,397.3294023324478
2024-05-30,377.7109246298164,357.44098514893136
2024-05-31,528.9954582323982,712.566011114965
2024-06-01,499.93433433965095,408.66085054339123
2024-06-02,423.1073242042071,398.201169137484
2024-06-03,361.551062193647,366.0017676474098
2024-06-04,347.30059339940686,1454.864138732741
2024-06-05,468.08357597947696,1457.9418097682656
2024-06-06,472.89687754123224,429.72590237228343
2024-06-07,584.7265737080122,402.1856961291354
2024-06-08,386.8888409880358,394.6475877095595
2024-06-09,392.82628154765746,355.00021083766126
2024-06-10,350.1999984923085,325.8840003208916
2024-06-11,396.10005583550287,373.60686677174465
2024-06-12,369.7457618239781,354.2004436334352
2024-06-13,373.8178358396949,348.3331438036915
2024-06-14,390.88861472086296,374.99157618982497
2024-06-15,415.37708101788655,176.8985369005088
2024-06-16,660.5018031404675,384.0392985449353
2024-06-17,668.0780649001106,650.4824279377219
2024-06-18,357.389188792293,352.4995735386838
2024-06-19,356.99759758685747,345.011992610107
2024-06-20,366.90890149803226,353.28543960037143
2024-06-21,343.74990694443477,403.1848351995208
2024-06-22,329.9999998522312,370.0000315956363
2024-06-23,397.9999080609172,393.9819523321195
2024-06-24,405.59881062722434,437.69757362876805
2024-06-25,346.30145869234275,366.6678624964934
2024-06-26,349.8000112467661,339.8255899340579
2024-06-27,350.6355958745828,343.7475395794529
2024-06-28,346.6666741426219,341.79502424050725
2024-06-29,395.3602549723677,371.34258016186254
2024-06-30,355.4999721724406,347.60034533266
2024-07-01,364.8520889651572,329.4660328557914
2024-07-02,343.54128599275793,325.3925128637936
2024-07-03,335.6566630899002,379.0030838312466
2024-07-04,343.4000334898561,464.25518637296614
2024-07-05,398.95995811067013,482.99456958376186
2024-07-06,398.3008207779768,421.5299164474708
2024-07-07,388.07679239841696,397.3335685342861
2024-07-08,397.06061646658,356.34252594567363
2024-07-09,385.69862444614125,383.1809311078803
2024-07-10,360.2728655548062,398.528145008396
2024-07-11,378.17639038204993,394.7291896218891
2024-07-12,372.68628258905153,393.1176415645155
2024-07-13,338.17332998924286,361.5068873479401
2024-07-14,325.7244443263892,330.0150008981607
2024-07-15,329.4600006948924,333.9450013347206
2024-07-16,365.0990506527105,379.1199251507742
2024-07-17,376.1110934826894,343.7500153429888
2024-07-18,401.8125575872151,404.6858773938866
2024-07-19,331.7590885852326,317.7039999682707
2024-07-20,368.3821599101858,394.25349107917725
2024-07-21,349.37169169741935,531.3189457398445
2024-07-22,371.14216252511585,187.04672831760269
2024-07-23,370.3846040846788,347.0332934229625
2024-07-24,399.2320888105653,193.40723101671134
2024-07-25,401.28378503018075,436.34067594334147
2024-07-26,356.46369040991203,478.4069750720328
2024-07-27,369.846256950869,413.87205251996056
2024-07-28,395.71959763696805,404.16130339955214
2024-07-29,360.00054340911345,374.57458163501633
2024-07-30,386.81384529674733,342.0000007520118
2024-07-31,380.05551049797134,397.89151253872365
2024-08-01,419.17786519723734,414.14574328797056
2024-08-02,375.0269854586066,377.60003442109587
2024-08-03,370.77603470229815,350.3614360748724
2024-08-04,360.49991475663495,164.05363540350027
2024-08-05,386.16621284719463,340.9999950497683
2024-08-06,360.2264648940606,356.33334110780606
2024-08-07,339.5949986403998,338.64726962665304
2024-08-08,322.0893333522672,330.0000001004945
2024-08-09,304.39799999767007,294.3328571426457
2024-08-10,278.0586666666985,259.1879999999866
2024-08-11,326.22250155879465,307.00000001071766
2024-08-12,343.4999868853938,338.0000090381906
2024-08-13,331.4887814145586,293.97956015451445
2024-08-14,334.94751755098,330.99078968232504
2024-08-15,339.9998491739641,366.24958979821275
2024-08-16,340.0599263763827,332.00011458620565
2024-08-17,365.2773891527477,338.3939035973186
2024-08-18,374.06340001305085,348.785574722093
2024-08-19,337.6250026070134,349.4898399574571
2024-08-20,339.4758904756894,336.6623866961279
2024-08-21,339.5577828284261,394.0205640384003
2024-08-22,373.5301421809148,449.96312349285324
2024-08-23,354.99966404975,373.4374735934315
2024-08-24,355.14990744324245,383.5926271151114
2024-08-25,315.00000068403165,309.99999992552137
2024-08-26,317.07692386001725,334.9999901929966
2024-08-27,350.31104000860546,407.26879605967383
2024-08-28,358.78457414879557,356.03105411613683
2024-08-29,369.5750355368202,390.3387492451252
2024-08-30,336.3336802261133,387.04629325574535
2024-08-31,322.4128554517666,387.8531668278982
2024-09-01,357.49968893904077,396.5729059414899
2024-09-02,337.72285019310164,325.06874708433355
2024-09-03,310.54999988518813,309.99799339374135
2024-09-04,464.61270281710136,380.7899947672296
2024-09-05,563.4822663547301,616.6628400401978
2024-09-06,370.51717074463954,347.999992536889
2024-09-07,441.15407153823554,500.0048921597159
2024-09-08,328.85713735714035,365.7500425662048
2024-09-09,386.4266725541696,360.89075772960774
2024-09-10,466.0717693756555,556.2500000023897
2024-09-11,360.89797862823207,505.1585111636662
2024-09-12,501.2857950916155,404.5999956907289
2024-09-13,494.99992651522325,391.0322520458079
2024-09-14,374.95844909005183,449.9851065275516
2024-09-15,346.24721387370585,377.6660904228626
2024-09-16,436.7517872948961,727.8899999906737
2024-09-17,377.90600335431117,800.654224416651
2024-09-18,397.20201821232934,1232.4501960634204
2024-09-19,837.4063863177652,727.049838144583
2024-09-20,362.0977802844352,339.73332496119264
2024-09-21,412.5597760245515,340.20002104551804
2024-09-22,700.0821415085248,493.7345568320511
2024-09-23,497.7972961521366,398.83453100953903
2024-09-24,399.0000588305779,357.99996936225864
2024-09-25,396.70742628196285,1500.0
2024-09-26,325.3818332540052,320.499999061665
2024-09-27,306.61500002796294,306.8885714252301
2024-09-28,304.55833333615965,308.25000000196843
2024-09-29,376.7399937149914,354.4899996857482
2024-09-30,310.0000000008148,307.75000000117393
2024-10-01,362.285706966871,397.69978474262734
2024-10-02,384.18701636064225,768.4240717227439
2024-10-03,334.9385682168579,378.17330667313126
2024-10-04,389.4398720167155,366.91712841438243
2024-10-05,387.8299388327534,521.9436956702622
2024-10-06,387.4999835799269,397.4316073116409
2024-10-07,408.130204809447,356.3571679137699
2024-10-08,492.6395210856496,397.4994126952722
2024-10-09,319.974545466736,329.9999903449914
2024-10-10,412.97107180826356,440.17407934065693
2024-10-11,787.5148510792035,398.70417103942407
2024-10-12,389.6222040668125,393.77769897540657
2024-10-13,397.244193493544,542.1773021448013
2024-10-14,392.5009054322116,450.0068061882038
2024-10-15,355.57103709164545,389.855329266491
2024-10-16,388.48789477896264,404.00494049973435
2024-10-17,351.9771886530767,410.99275885794304
2024-10-18,361.74979243477713,398.8809664021393
2024-10-19,379.56581507282567,367.0001604407476
2024-10-20,843.0656393272911,824.8169504549819
2024-10-21,351.9775201654712,449.27495573609986
2024-10-22,334.3399993109808,347.82600082937734
2024-10-23,353.8000196412347,375.31763525598245
2024-10-24,388.00007403315396,377.8000759117176
2024-10-25,376.33324353817613,378.6666419607085
2024-10-26,316.19000060380307,265.5633567916491
2024-10-27,381.5173381136003,343.4125879477874
2024-10-28,330.16674080005873,398.39941105780485
2024-10-29,389.3366688910787,398.26717998583376
2024-10-30,315.62500045320894,316.27454574843625
2024-10-31,379.8015667373748,869.4264207998949
2024-11-01,638.5944256481461,599.9961357315382
2024-11-02,362.40003567462793,447.81246390743127
2024-11-03,301.24999999964473,299.9999999952414
2024-11-04,542.8165055412858,850.0400575460314
2024-11-05,933.3312578711761,924.7567550681462
2024-11-06,388.0017646117135,478.2661134660083
2024-11-07,615.9958522111178,612.0393494253706
2024-11-08,367.218051835922,345.8571644047395
2024-11-09,764.0103126070252,835.7562911320249
2024-11-10,1000.0372993101191,394.4997044858553
2024-11-11,388.49931900372746,397.99940834205745
2024-11-12,365.0000731749685,364.00016688711133
2024-11-13,401.6664652150126,956.647177919506
2024-11-14,930.8214392080461,1050.9634933262312
2024-11-15,390.6285088169364,1499.4772290759406
2024-11-16,312.94444444414427,355.98250199003223
2024-11-17,891.9847679117169,1257.846215131848
2024-11-18,409.9011728155588,409.56467974992717
2024-11-19,392.62056794307745,422.14267992032427
2024-11-20,342.4999912379738,332.87500137106656
2024-11-21,1083.5196225144566,957.1508241753264
2024-11-22,863.3789556620152,980.0094001251164
2024-11-23,382.3327691518068,367.4453863197698
2024-11-24,988.8483102472844,960.6183462645236
2024-11-25,309.1666666664138,311.999999986134
2024-11-26,305.83333333316034,282.9999999959996
2024-11-27,283.77666666758836,267.10200000103885
2024-11-28,300.31666666649494,279.7733333308688
2024-11-29,353.12110715532435,350.0000002614727
2024-11-30,516.1480513417903,840.4316365655969
2024-12-01,298.7500000000221,304.3749999919372
2024-12-02,567.1878026614927,415.0000438855502
2024-12-03,393.14230679825533,379.2000126331781
2024-12-04,308.99999782058836,332.0000016301615
2024-12-05,284.71428570703307,330.50000210828017
2024-12-06,306.8885712839994,363.75002159063865
2024-12-07,393.71078820970297,484.6307810925133
2024-12-08,1315.0726855764678,1345.428745610895
2024-12-09,1138.9568283211363,1400.5427983825844
2024-12-10,768.2075261675046,769.9769049038625
2024-12-11,912.3728890185473,991.0915337396502
2024-12-12,416.1349659549539,521.7404171966505
2024-12-13,399.07940030739746,401.9751095587925
2024-12-14,325.65199976430574,293.52000002008583
2024-12-15,348.96249099611674,320.91857089976196
2024-12-16,1288.7488364348233,1293.8509419745938
2024-12-17,435.79884942416055,371.06998100579074
2024-12-18,1309.8168557858164,1440.9351926132008
2024-12-19,378.7848548735361,397.0501105304029
2024-12-20,273.2380952377618,294.374999989004
2024-12-21,389.7890477769015,797.7168899294529
2024-12-22,1006.2144237886503,837.3818197852463
2024-12-23,848.8112653231221,879.4513543698729
2024-12-24,383.4400413071397,386.13335809285627
2024-12-25,324.9999998269128,310.1428571685169
2024-12-26,355.000032231805,363.74998973424647
2024-12-27,262.0000000002436,218.99714285438597
2024-12-28,354.20007968287916,334.00000164144643
2024-12-29,250.80000000564047,249.21415192881707
2024-12-30,343.83330811146044,332.16665849223295
2024-12-31,383.6793001530276,341.10470541440446
2025-01-01,964.7946104677051,351.7381847108164
2025-01-02,512.5107040528419,643.0798032192575
2025-01-03,357.00142928555186,385.94953016347006
2025-01-04,280.9999999947951,292.4000000276168
2025-01-05,310.90000006143646,283.00000000215744
2025-01-06,372.62343987870725,364.99998182759384
2025-01-07,284.4352941175267,283.02666667237054
2025-01-08,374.07931761578243,337.5714176451859
2025-01-09,1075.1696792852958,1109.9027683564075
2025-01-10,369.99941426097496,413.33294731645253
2025-01-11,293.8333333617216,311.74999982893803
2025-01-12,339.8920501423306,349.19998916780025
2025-01-13,329.6667017806072,323.4999947868251
2025-01-14,275.8888888891709,271.8749999938488
2025-01-15,253.53199999757683,263.60000001191344
2025-01-16,1258.9644264464434,1258.2906491245737
2025-01-17,1115.933243869273,1231.7862687819324
2025-01-18,258.0833333328843,276.33328244548346
2025-01-19,333.00162403506715,362.2328276839821
2025-01-20,398.4003587067392,319.0007534945173
2025-01-21,920.920802791595,999.9155579902498
2025-01-22,1079.5125063116277,1323.2370272457733
2025-01-23,1123.4704751832448,1137.345333498985
2025-01-24,764.960128656495,608.0003963639492
2025-01-25,349.5694026273343,345.99999253931065
2025-01-26,256.33333333332894,182.74999999885893
2025-01-27,266.99999999896016,275.64285713799893
2025-01-28,196.89000001648708,296.9449999353598
2025-01-29,363.75055691986364,398.2999539729202
2025-01-30,336.9998683322378,398.40014560891495
2025-01-31,340.0610962059556,399.3997597042961
2025-02-01,398.26606174428133,365.0006979808968
2025-02-02,116.66500000012988,116.31250000017539
2025-02-03,278.93333333338154,262.01333333371207
2025-02-04,260.0000000000005,263.999999997037
2025-02-05,255.4999999999805,248.0000000189836
2025-02-06,242.20583333334238,210.70399992160196
2025-02-07,398.4000005439453,449.98445807186863
2025-02-08,1480.1922608284317,899.8016231589718
2025-02-09,1295.397773117516,1306.3953988978878
2025-02-10,373.99957239789336,369.33009612984506
2025-02-11,320.31999986862695,315.76899979787026
2025-02-12,257.33333333336964,253.33333333904054
2025-02-13,1252.0582454527953,1160.0234402840135
2025-02-14,325.2299997899887,366.2125471724229
2025-02-15,172.5607142857525,252.53000000525293
2025-02-16,358.77415533667875,384.50261958938097
2025-02-17,813.5493098443137,1201.5920630763264
2025-02-18,1040.5687183270452,1087.9985423858393
2025-02-19,924.0029278729985,1210.3111775683049
2025-02-20,1042.1986137089928,1026.0738932890322
2025-02-21,755.8876287031146,1133.662005114115
2025-02-22,385.3327649705698,366.28574170784566
2025-02-23,1405.2406733254488,1356.918349178299
2025-02-24,398.3998069859609,397.3329378017786
2025-02-25,1157.230460911086,1319.788949821369
2025-02-26,351.8887336691949,354.66643645647935
2025-02-27,337.9988749597738,437.13458077788346
2025-02-28,451.00577347879596,406.6554316758055
2025-03-01,901.5671730800125,864.8598546635823
2025-03-02,334.0499997835768,344.861429405105
2025-03-03,1118.666644333659,1382.2491534640967
2025-03-04,862.0366975791063,897.6689161579284
2025-03-05,327.9999685692684,335.0001461953123
2025-03-06,996.3889915409984,1084.8304761114675
2025-03-07,395.7409253424125,429.99984293282995
2025-03-08,353.18191152891853,395.0794968900392
2025-03-09,303.61500002517676,310.4183333829536
2025-03-10,352.9977252367027,398.93398061938785
2025-03-11,283.74999999997976,330.2249999986916
2025-03-12,906.656841741273,1191.2552035603803
2025-03-13,1204.8429876113155,1291.5003167867205
2025-03-14,814.3986083751176,661.1731047561212
2025-03-15,346.0000162055471,363.4646822118088
2025-03-16,319.60800003278035,318.3600000915061
2025-03-17,299.00000000103006,271.0624999992074
2025-03-18,384.76957385179105,1184.1040175409776
2025-03-19,335.8700132436203,1340.1238406696514
2025-03-20,317.49999999575954,301.33333332115683
2025-03-21,324.4550000090851,357.5000452447773
2025-03-22,291.39999998861043,313.00000261585706
2025-03-23,232.14285714285404,230.09090909009538
2025-03-24,363.7500000565592,398.4001176118526
2025-03-25,722.5276600134905,1364.0454339753192
2025-03-26,362.19998169817256,410.0000225594447
2025-03-27,311.80333335519265,339.83279132368483
2025-03-28,333.7037499951002,495.8003726795422
2025-03-29,1115.5399319580006,1333.0503535718567
2025-03-30,1085.418363695001,1448.9232713026665
2025-03-31,307.9999952939742,330.2523801063438
2025-04-01,306.26333332896127,286.10600014819863
2025-04-02,1201.6524579334655,1204.676372162834
2025-04-03,371.6084246777026,401.59467913919804
2025-04-04,307.0000000531572,1499.672355950738
2025-04-05,364.0093795750345,1396.0197301971225
2025-04-06,334.37111312535694,443.34210880360564
2025-04-07,1363.9946550552077,1081.2875612834964
2025-04-08,1192.122770377203,1500.0
2025-04-09,391.87582427228506,428.5442653171784
2025-04-10,1012.5379006957035,1450.8056104268098
2025-04-11,349.99999993369954,355.7799684547563
2025-04-12,350.5625001077302,411.2151689442052
2025-04-13,312.49999999651754,349.14836857658975
2025-04-14,329.20008110553397,324.3199743767152
2025-04-15,640.8135070788345,1344.8859813024549
2025-04-16,313.1999998814028,302.213749778918
2025-04-17,826.9613851684504,694.2027942329602
2025-04-18,826.0557315154632,547.0211622681956
2025-04-19,398.01964609278684,497.342889217171
2025-04-20,328.2500100826102,363.99959463818374
2025-04-21,372.23591052917027,332.5000512735479
2025-04-22,428.8733994444767,382.7557023354301
2025-04-23,343.21713034910533,405.60885047092336
2025-04-24,1327.7710283560673,1476.3170565373719
2025-04-25,1159.321829572802,1198.499471985208
2025-04-26,327.75062053246546,348.6686951074564
2025-04-27,969.0558920315431,439.3777237968836
2025-04-28,356.13992228068537,396.9772960337332
2025-04-29,357.5085734224329,388.988301765608
2025-04-30,320.6666660187889,333.4999968387158
2025-05-01,348.5002575743841,398.2756418122467
2025-05-02,289.2666668450648,308.962001477566
2025-05-03,383.90003379408427,408.28624844819444
2025-05-04,341.6663571017732,347.2814550866482
2025-05-05,260.3333333332829,250.00000000013745
2025-05-06,395.4055644871763,1500.0
2025-05-07,343.9999950938991,343.66744321207415
2025-05-08,1421.876155407281,1424.8193228571445
2025-05-09,371.49922066009196,328.6667061707503
2025-05-10,375.6589656472563,336.5710206487071
2025-05-11,384.118212509474,386.72088866255507
2025-05-12,803.1229461107029,769.8444770705842
2025-05-13,610.0672485040425,1219.9975730126157
2025-05-14,1393.7435456588412,1416.1096942983368
2025-05-15,316.1000531153103,341.00107270320035
2025-05-16,257.4814285713644,260.7942857102887
2025-05-17,1258.6646900749872,1500.0
2025-05-18,344.99954648043047,285.955556131947
2025-05-19,1368.689351156202,1500.0
2025-05-20,401.6718513305091,1034.9315194365481
2025-05-21,348.66650510913684,370.99881950160466
2025-05-22,326.71428201748273,299.8500010052058
2025-05-23,1326.1841700355646,1219.8266084005634
2025-05-24,1255.02957243078,1228.207935290484
2025-05-25,1195.7820531720322,1115.9745403697318
2025-05-26,945.2077673965779,726.2733011659242
2025-05-27,337.33497370999777,363.4809653206978
2025-05-28,364.0025771785455,379.98661303994334
2025-05-29,302.5999997146989,278.5711109903204
2025-05-30,355.7783169940021,460.7822702489882
2025-05-31,325.219649234038,350.2871579858877
2025-06-01,1082.9999356238309,350.99962739439786
2025-06-02,302.39999959943196,290.01999975495073
2025-06-03,300.9999997045108,326.60003805082636
2025-06-04,348.66804998705936,720.5721733365323
2025-06-05,1251.8553464777297,1463.2786047720035
2025-06-06,1153.2533994111632,1418.4459628355044
2025-06-07,388.500748498314,352.82182469968023
2025-06-08,1375.2926315132395,1468.076494323378
2025-06-09,337.01512901181474,325.28653698587857
2025-06-10,470.5835096015087,503.23212985535326
2025-06-11,358.359964547799,330.2497320903956
2025-06-12,339.91786836308495,309.9996556007789
2025-06-13,1167.2169122089656,1192.9892107601718
2025-06-14,284.5000012049775,269.71428675526624
2025-06-15,232.57142857142833,142.80249999996857
2025-06-16,627.1953941248079,1344.7847670940441
2025-06-17,323.39500759377256,309.99972965702534
2025-06-18,374.66858641675634,283.54545001305075
2025-06-19,815.6610554591232,1184.1646856767015
2025-06-20,1153.5040354822843,1290.980363423659
2025-06-21,318.33472900464665,349.98941346523793
2025-06-22,310.15672863100184,312.8749480996219
2025-06-23,310.74321083693525,301.66646431646575
2025-06-24,311.1450321845582,364.73110357593856
2025-06-25,316.3355350725839,322.7579546361503
2025-06-26,628.1917476708552,485.1838226109499
2025-06-27,331.4998107251881,330.001242475137
2025-06-28,309.08001769722944,365.0692711251816
2025-06-29,1293.0018107972685,1287.7996781122702
2025-06-30,323.6488908831277,311.7995406109643
2025-07-01,294.6666108029571,299.24950384449295
2025-07-02,276.9899998752985,319.9996962323919
2025-07-03,305.0001194522725,328.42166119725476
2025-07-04,449.0615341887857,314.5881632019714
2025-07-05,1164.3817602057793,1203.620418729276
2025-07-06,298.57148166681947,303.14296086386344
2025-07-07,278.10000026183627,280.2857091863133
2025-07-08,303.84727373879406,279.55554909748196
2025-07-09,274.1666666355393,275.00000267656384
2025-07-10,290.2857087089176,298.99978065878264
2025-07-11,322.5453730654093,355.99394174743406
2025-07-12,1330.8059118551005,1386.104970416004
2025-07-13,1340.257325715982,1380.7969626081108
2025-07-14,913.1805812856302,1173.5212109718636
2025-07-15,464.90317214329406,446.4717255372318
2025-07-16,1385.045275545357,1412.2395840119625
2025-07-17,1332.569406748611,1369.4339126226655
2025-07-18,346.45009332990855,435.4258107405557
2025-07-19,335.4542157299757,391.9512367826858
2025-07-20,402.71959783014654,390.7573805924187
2025-07-21,342.579883369058,411.0602402748266
2025-07-22,284.9999982190719,358.91245959854814
2025-07-23,380.2757885937521,434.87905165318296
2025-07-24,399.31306821123064,393.2503025562369
2025-07-25,460.49711063550774,378.17322714396937
2025-07-26,393.3017790862906,447.5236899144166
2025-07-27,1408.0632700081237,1422.9102725827072
2025-07-28,1116.4008712084114,765.7994739705985
2025-07-29,1160.7398972216938,989.1371832592547
2025-07-30,386.185316409514,411.1341626281835
2025-07-31,427.0527924301922,433.24352304136517
2025-08-01,386.6506324950918,364.65637731692743
2025-08-02,1281.8836565468157,1389.782535062025
2025-08-03,987.4004208693892,1199.0614489464758
2025-08-04,1264.3647720288204,1215.3764098547795
2025-08-05,426.9426473056406,429.0732221655922
2025-08-06,410.28189229128236,484.09434907592635
2025-08-07,409.3853745230323,409.2251140757169
2025-08-08,464.9435990424404,387.41020170373895
2025-08-09,1035.4183082242016,998.1720467341431
2025-08-10,341.4619084893755,343.564772932556
2025-08-11,339.8821124766269,370.53495399114155
2025-08-12,694.008575646212,644.4351525152058
2025-08-13,355.15511556446694,388.08985849482264
2025-08-14,329.9525610968033,327.00997590853433
2025-08-15,362.11010189917204,320.9107176625551
2025-08-16,362.4263178324766,367.98757845433715
2025-08-17,337.0466756421865,326.9568241154318
2025-08-18,314.1158044316391,0.0
